,,Event.CrossSection,Event.HT,nLeptons,nJets,nBjets,nNotbjets,Event_type,Bjet_group,pT_1,eta_1,phi_1,pT_2,eta_2,phi_2,pT_3,eta_3,phi_3,pT_4,eta_4,phi_4,pT_5,eta_5,phi_5,pT_6,eta_6,phi_6,m_12,m_34,m_56,dR_12,dR_34,dR_56,dEta_12,dEta_34,dEta_56,dPhi_12,dPhi_34,dPhi_56,pT_12,pT_34,pT_56,xWt1,HT_select,m_1234,dR_1234,dR_1256,dR_3456,m_min,m_mean,m_max,dEta_min,dEta_mean,dEta_max
ttHjj dilep,58,0.00010988085,626.40717,2.0,6,6.0,0.0,2.0,6.0,140.52223205566406,-0.15551279485225677,0.49931034445762634,128.1146697998047,-1.6600122451782227,-2.54551362991333,85.37310028076172,-0.7914620637893677,-0.24203887581825256,64.85043334960938,-0.8785549402236938,2.4901576042175293,58.36259460449219,-0.8768419623374939,-1.204957365989685,31.330900192260742,-1.1300170421600342,1.4182339906692505,120.11573528016228,119.72378095670652,123.91639623641375,0.9767446545093219,0.5535250863843244,2.379219756606315,0.6359492540359497,0.0017129778861999512,0.5299952030181885,0.7413492202758789,0.5535224358267108,2.319437805806295,211.49886099160975,34.24047678287992,109.22845423773865,3.6796096525459063,626.4071655273438,332.5627824812319,3.2905052516760205,3.330607058178078,0.09473492332991817,48.784131980685416,138.32127651827605,355.9264993912599,0.0017129778861999512,0.5693250298500061,1.5044994354248047
ttHjj dilep,59,0.00011301178,736.0686,2.0,6,4.0,2.0,2.0,4.0,108.92290496826172,0.9171201586723328,2.8872575759887695,39.168914794921875,-0.6687778830528259,-0.039787136018276215,38.53346252441406,-0.041853588074445724,-1.9460139274597168,37.44087219238281,-0.9479725360870361,-1.960700273513794,259.4389343261719,0.6987883448600769,-1.2644140720367432,138.951416015625,-1.4600752592086792,1.063051700592041,174.87351394731115,39.777376495621496,607.5269236144086,3.3290633615261958,0.9062379394796395,2.3072698979355333,1.5858980417251587,0.9061189293861389,2.1588635444641113,2.927044630050659,0.014686346054077148,0.8141268809610089,71.14247552942729,75.97228480434215,192.66543348288747,13.507085026232122,736.0685424804688,281.3877013442417,2.2213746506077663,1.4993228885849208,1.9033575335614998,39.777376495621496,192.88312946774295,607.5269236144086,0.21833181381225586,1.1635456085205078,2.377195358276367
ttHjj dilep,60,0.0001191991,434.79242,2.0,6,5.0,1.0,2.0,5.0,110.75788116455078,0.9299357533454895,0.6716035604476929,78.62580108642578,1.378527045249939,-3.1125195026397705,69.9547119140625,0.6077128648757935,-1.4398629665374756,45.137447357177734,1.6022361516952515,-0.24949292838573456,40.64013671875,1.6591449975967407,2.232599973678589,56.560665130615234,1.395819902420044,-1.6543939113616943,185.5747392348247,118.91512118087269,68.85544730537521,0.7836321337914709,2.81449476941808,1.4199840018604437,0.44859129190444946,1.0514321327209473,0.20641624927520752,0.6425302902883807,2.610722366963522,1.4049010276794434,67.12454052753941,40.520592901202455,77.97230912932223,1.7669277926321791,434.79241943359375,321.9351250972656,0.28994240709444624,2.5198787959667017,2.232246475946992,54.814492215302174,106.106209305892,185.5747392348247,0.01729285717010498,0.4860903024673462,1.0514321327209473
ttHjj dilep,61,0.000120317294,647.4012,2.0,6,4.0,2.0,2.0,4.0,145.35238647460938,-0.9849423766136169,-1.7315927743911743,127.8955078125,-0.9423555731773376,-0.1368180215358734,112.01355743408203,-1.0185847282409668,0.9512926936149597,54.9709587097168,0.470306396484375,1.8412216901779175,66.34725189208984,2.1163876056671143,-3.0343375205993652,42.338714599609375,-0.5308127403259277,2.865656614303589,199.37268843111627,149.40877100427278,188.05541046618433,1.547404066834876,2.699404750247979,2.6747907075239117,0.0425868034362793,1.4888911247253418,2.647200345993042,1.5468179305368146,2.2516636570268354,0.38319141069521123,191.2933558094654,152.7112373506324,106.79510176184081,7.037991660812553,647.4011840820312,478.9873628645401,1.0831415632649637,3.5737014089303596,2.5757975580954837,70.69288788422975,219.29788310858333,459.01475618113165,0.033642351627349854,1.3634766340255737,3.134972333908081
ttHjj dilep,62,0.00012233004,623.11743,2.0,6,5.0,1.0,2.0,5.0,95.6738510131836,0.7678642868995667,-1.585340142250061,58.04987716674805,-0.7719236016273499,-0.5960487723350525,42.7376823425293,0.03892487660050392,-2.9491498470306396,40.581661224365234,0.23158061504364014,-0.7105458378791809,38.12318420410156,0.7816194891929626,2.044341564178467,58.07337951660156,-1.6868743896484375,0.9882093071937561,146.74847544601124,81.2452514353478,134.33172018227,2.6463838643254887,0.6723717429643039,2.9122643973017466,1.5397878885269165,0.5500388741493225,1.725799322128296,2.1523012836747846,0.3867053111367902,2.3458262125598353,136.4717639342164,15.314389537698318,41.540824859370794,4.3654790033928785,462.8719482421875,252.64168453015196,2.069502828410474,2.226050144140971,4.164294022519699,52.655554932744174,114.53986375572043,274.36250099221314,0.013755202293395996,1.1436326503753662,2.468493938446045
ttHjj dilep,63,0.00012374642,822.3467,2.0,6,4.0,2.0,2.0,4.0,154.55722045898438,-1.7322282791137695,-2.1031594276428223,124.3733139038086,-1.2363158464431763,-1.2325105667114258,107.04010772705078,-1.1873819828033447,-2.7193684577941895,73.03441619873047,-0.12930770218372345,1.4086480140686035,69.72929382324219,-1.4117584228515625,1.943501591682434,33.94033432006836,1.5248841047286987,-3.05444598197937,147.00362565277746,185.17109128197416,209.2470949071304,2.3244601201765045,2.4008902093661555,3.4741796250061996,0.49591243267059326,1.0580742359161377,2.936642646789551,2.2709437926583966,2.1551688353167933,1.8563550392813006,253.23570323935405,90.36610212403501,85.71728067153903,7.866503544314279,794.97900390625,468.5808354190633,1.7581008574378088,2.434089849357921,0.8769187288336922,105.60386650727597,194.1282048087158,364.3130469782076,0.04893386363983154,1.3454564809799194,3.257112503051758
ttHjj dilep,64,0.00012784645,976.1272,2.0,6,5.0,1.0,2.0,5.0,431.0418395996094,-0.7100838422775269,0.5060306191444397,180.07945251464844,-1.7437289953231812,-1.843591570854187,68.94300079345703,-1.1132580041885376,2.953153133392334,33.85050582885742,-1.549795150756836,0.15546725690364838,31.847036361694336,-1.3981621265411377,-0.7815178036689758,31.74118995666504,-0.8187460899353027,-2.4004762172698975,620.2476368162737,98.54727406621552,52.95802249663024,2.5669333879642284,2.831538603032055,1.7195201311529078,1.0336451530456543,0.43653714656829834,0.579416036605835,2.3496222496032715,2.7976858615875244,1.6189584732055664,330.41752758828954,38.79163897300836,43.868026928671604,6.40744574349755,952.8970336914062,754.3249162313992,0.7957123768371734,1.7077417031860755,1.316772927814945,33.67776323611326,167.17189114803597,620.2476368162737,0.10866224765777588,0.5097517371177673,1.0336451530456543
ttHjj dilep,65,0.0001297101,618.4662,2.0,6,4.0,2.0,2.0,4.0,208.77548217773438,1.056356430053711,2.8878488540649414,79.28296661376953,0.349744588136673,2.8633320331573486,78.92720031738281,0.5150442123413086,0.1706472635269165,58.78581619262695,1.6365153789520264,-1.0235397815704346,32.43366622924805,-0.9873677492141724,-2.219435930252075,30.18356704711914,0.9092207551002502,-1.3584681749343872,99.59932877572037,115.41868284849167,75.76547083089034,0.7070370653382697,1.6382247331234951,2.966192527029768,0.7066118717193604,1.1214711666107178,1.8965885639190674,0.024516820907592773,1.194187045097351,2.280624898272105,288.0411912804082,114.44661884617722,56.91202740747615,0.8393224045489065,594.777587890625,434.7478970911557,0.3845458362890123,1.8395868781101834,2.0203280810342084,39.841617713318925,136.169972821026,264.67653501417203,0.1471356749534607,1.0422284603118896,2.6238832473754883
ttHjj dilep,66,0.00013000828,682.00696,2.0,7,5.0,2.0,2.0,5.0,105.56233215332031,1.2992209196090698,1.3579003810882568,99.72917175292969,0.7001385688781738,-2.257476806640625,92.60647583007812,-0.9034292697906494,-1.7286858558654785,50.651092529296875,1.0368789434432983,0.46824294328689575,42.180484771728516,-0.37417474389076233,2.3974339962005615,83.51741027832031,0.9642789959907532,2.715468645095825,180.24506350713665,105.00600866627788,128.57120904163656,3.0656422738871734,1.860373597218097,1.8151939606613305,1.6035678386688232,1.4110536575317383,0.33494192361831665,2.6128017028146466,1.2124015410714826,1.7840243895822248,185.66143638031318,53.346873084717444,147.817116916745,3.9507989901527063,656.0242309570312,361.36317620763316,3.108662866645072,2.7657254696908344,2.56871015810949,73.30774377653964,154.74733432012215,332.0544641252701,0.07259994745254517,1.0340368747711182,2.2026500701904297
ttHjj dilep,67,0.00013045555,877.39197,2.0,8,6.0,2.0,2.0,6.0,181.5944061279297,-0.09481991082429886,1.4437419176101685,152.26190185546875,-0.36436349153518677,-0.49775296449661255,87.9903335571289,-0.11552451550960541,-1.9586272239685059,63.34462356567383,0.5593241453170776,-0.18668392300605774,60.511417388916016,0.8853727579116821,-2.787242889404297,55.11167526245117,-0.7922211289405823,0.4792170524597168,159.10952045894356,124.14569385783392,128.14944528049045,1.481915858652845,2.6209186920800382,1.190242279922731,0.24883897602558136,0.3260486125946045,0.697401225566864,1.460874319076538,2.6005589962005615,0.9645248651504517,184.02563822474715,33.21040328117027,217.75917203196056,5.041002513735504,850.109130859375,352.5069364586335,2.199203494996112,0.9162560236003814,2.1605935247919015,96.68533087469216,159.62263020959205,284.8647671791796,0.02070460468530655,0.7453158497810364,1.6775939464569092
ttHjj dilep,68,0.0001314992,744.1991,2.0,6,4.0,2.0,2.0,4.0,116.8994140625,-0.36152583360671997,-2.8684380054473877,101.33052825927734,-0.8859909176826477,-2.0575287342071533,70.61463165283203,-0.3547600507736206,-0.9945612549781799,49.497989654541016,-1.7256461381912231,1.9326324462890625,152.8344268798828,1.058556318283081,-0.9044927358627319,73.66431427001953,-0.9502164125442505,0.31418150663375854,106.86144636983872,148.69843040661465,283.95442573304257,2.388963928814152,1.387550215664464,2.7807883428976723,0.5244650840759277,1.3708860874176025,2.008772850036621,2.3306833823495587,0.21439901192719546,1.9229184706979474,200.63055794395152,24.616363600008363,191.18224686184686,10.03146305703324,654.3169555664062,330.51504398052947,2.247388267801158,1.7074772777750375,4.4231202845588,101.30648178604515,187.88536932545895,374.58844386469866,0.006765782833099365,1.082123041152954,2.7842025756835938
ttHjj dilep,69,0.00013209556,526.0527,2.0,6,6.0,0.0,2.0,6.0,113.34529876708984,-0.8035464882850647,-2.844151735305786,62.41815185546875,-0.4914487600326538,-0.7811665534973145,48.787166595458984,0.2529366910457611,1.0486174821853638,45.61794662475586,0.9874533414840698,2.127833127975464,43.705230712890625,1.1493332386016846,1.175940752029419,42.49165725708008,0.6962108612060547,3.050893545150757,151.56019095074166,82.40464141069762,44.24505596408263,1.1228530937583998,1.222511576729464,0.9655590072465877,0.3120977282524109,0.4432741701602936,0.16187989711761475,1.0786074717813214,1.1393167098336896,0.9518923759460449,100.28309563477025,49.51533243264699,79.40059485621063,8.222223154092495,526.0526733398438,306.8511830304833,2.817143448737634,3.264731000582504,0.452805771196978,43.862678518708485,111.19201306950644,208.42993954826386,0.16187989711761475,0.976291835308075,1.9528796672821045
ttHjj dilep,70,0.00013358648,742.51276,2.0,6,5.0,1.0,2.0,5.0,200.30917358398438,-1.1495447158813477,0.5189524292945862,131.93031311035156,-0.1244444027543068,-1.1845753192901611,98.02381134033203,-0.8856782913208008,1.9428517818450928,47.94409942626953,-0.32126426696777344,1.3136414289474487,32.99896240234375,-1.1808801889419556,-2.1817691326141357,125.77434539794922,-1.6178185939788818,-2.753837823867798,197.49158291049932,88.42626175887848,280.84797502781356,1.7378422142647512,0.9295840795518766,2.1662759276126344,0.2638664245605469,0.8596159219741821,1.493374228477478,1.7176932414346417,0.3538177887625018,1.5692625045776367,235.54272384388565,20.47825033644164,182.41626603048863,9.341448937749403,742.5128173828125,318.2821362162609,2.259842788009772,2.889410572899086,0.8867673935686731,52.86614716811549,172.73736584643305,334.29203415975616,0.03133547306060791,0.6873056888580322,1.493374228477478
ttHjj dilep,71,0.00013433195,639.60986,2.0,6,4.0,2.0,2.0,4.0,137.41510009765625,-1.3972822427749634,2.865001678466797,71.91201782226562,-1.778782844543457,1.2572728395462036,57.119590759277344,-0.0835273489356041,2.4680662155151367,41.92574691772461,-1.2618615627288818,2.0218162536621094,165.2360076904297,-1.2404253482818604,-1.6138737201690674,40.21114730834961,-0.7209554314613342,-0.30295565724372864,150.4669808744642,66.01654322750441,110.10191616736753,1.6523724545775633,1.260004206550635,1.9029499053493983,0.38150060176849365,1.1783342361450195,0.5194699168205261,1.6077288389205933,0.44624996185302734,1.830674560862132,152.7235834573263,96.64857038517853,179.81813981003378,3.7600540069396007,639.60986328125,267.06208327201784,1.1456757226518541,0.851139291355497,0.780378694091968,53.61236762592148,133.1252060067518,239.06656798183874,0.021436214447021484,0.7017796039581299,1.6952555179595947
ttHjj dilep,72,0.00013768651,767.846,2.0,6,4.0,2.0,2.0,4.0,135.7265167236328,1.8313980102539062,0.6357333660125732,66.02323150634766,0.6174206733703613,1.289534091949463,62.75808334350586,0.935551643371582,-2.649345636367798,43.14926528930664,-0.2374880462884903,2.7288920879364014,249.15945434570312,0.7890414595603943,-1.8425949811935425,115.72806549072266,2.05519437789917,1.7023193836212158,145.18008256510757,80.48394695148914,409.5060873823322,2.7681852629045283,1.4815371093261542,3.0168313622632033,1.213977336883545,1.1730396747589111,1.2661528587341309,2.4877919276529035,0.904947582875387,2.7382710615741175,192.37204648233285,95.63473198457444,149.7704751811588,11.919645973293843,767.8460083007812,380.65653149228854,1.2547737479610963,3.054958309299345,2.7992704559147805,80.48394695148914,196.50781091299726,409.5060873823322,0.14651018381118774,1.0167902708053589,2.292682409286499
ttHjj dilep,73,0.0001389538,557.772,2.0,6,4.0,2.0,2.0,4.0,125.94352722167969,0.6036648154258728,-2.855090618133545,95.33568572998047,2.362464427947998,1.995969295501709,59.52234649658203,0.8693305253982544,0.669352114200592,53.964717864990234,1.0579547882080078,-1.5640952587127686,67.13621520996094,0.7275986075401306,-0.7113854289054871,61.52226257324219,-0.8029294610023499,-0.5645462274551392,263.81658813583834,104.47585542017394,111.23329628379516,2.26811794450316,2.241398227412176,3.3631925915263166,1.7587995529174805,0.18862426280975342,1.5305280685424805,1.4321253935443323,2.233447313308716,2.994753452139445,168.13691697915706,50.02865589020999,128.31253577658433,2.949916752846333,529.1163330078125,420.351989550782,0.29753420892600335,1.9958502059906196,1.698597417652799,58.76781686737366,166.06251510592807,388.08580571999454,0.12393379211425781,1.1554381847381592,3.165393829345703
ttHjj dilep,74,0.00014104109,632.59344,2.0,6,4.0,2.0,2.0,4.0,113.62255859375,1.0721150636672974,-1.1032965183258057,94.7543716430664,-0.10557171702384949,-2.3165953159332275,56.66263961791992,-0.5424950122833252,-3.1228840351104736,44.835243225097656,-0.9638466835021973,-0.3027609884738922,84.12037658691406,-2.3994035720825195,1.0936068296432495,39.7791633605957,-0.14874912798404694,0.9137712717056274,180.0777350377614,103.40143050447178,161.56531877556915,1.690869656681406,0.529981128453497,2.2578277883208164,1.1776868104934692,0.42135167121887207,2.250654458999634,1.2132987976074219,0.32146969636017886,0.17983555793762207,171.53237051811215,20.004363416478093,123.46322730497396,5.717680598926812,607.892333984375,369.1214151302743,2.935647875451007,2.8045464684209738,2.9125346419499247,60.59160539999155,176.44692796615738,567.9428456086551,0.04317741096019745,1.3550775051116943,3.4715185165405273
ttHjj dilep,75,0.00014148836,715.65265,2.0,6,5.0,1.0,2.0,5.0,138.65452575683594,1.5705164670944214,2.884324312210083,127.22041320800781,1.746718168258667,0.19540396332740784,124.94023895263672,0.9585827589035034,-0.005839098710566759,101.21578216552734,1.9050309658050537,-2.1638505458831787,47.227962493896484,1.7956746816635132,-0.6309981942176819,85.61064147949219,1.3583801984786987,1.5104970932006836,110.62199211446207,102.37675534011241,143.54999326151966,0.8134225173985851,1.6124527788868537,1.3901089972204705,0.7881354093551636,0.10935628414154053,0.21213626861572266,0.201243057847023,1.6087402423196515,1.3738272190093994,250.88530502730958,113.30396561805222,176.6359124731378,6.080177004615632,715.6526489257812,362.6552016620708,1.960813980930571,0.8954640195470341,2.1999204426056265,68.78673609299258,160.18747392217014,275.95817414145563,0.04895651340484619,0.41468843817710876,0.9464482069015503
ttHjj dilep,76,0.00014238292,710.1317,2.0,6,5.0,1.0,2.0,5.0,146.17616271972656,-0.17192544043064117,-1.8421289920806885,119.0726318359375,0.3730586767196655,-2.587432384490967,87.33893585205078,0.30404868721961975,1.9279357194900513,84.47796630859375,0.22864052653312683,0.22607837617397308,44.11376953125,1.4381564855575562,-3.0371360778808594,43.324371337890625,-1.6437788009643555,2.807767629623413,124.33453332802641,133.691996018259,196.71272541484208,0.9233010443200941,1.7035271518169819,3.1129433654862084,0.5449841022491455,0.07540816068649292,3.081935405731201,0.7453033924102783,1.701857328414917,0.43828136125673467,247.2404919940745,113.29675784467405,85.34719709605758,7.815739298831825,710.1317138671875,433.15361820789406,3.0290365330457103,1.124820280526616,1.3648800824619363,89.11979194710123,163.0723042549969,224.13277675568824,0.06900998950004578,1.1413358449935913,3.081935405731201
